age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
43,management,married,secondary,no,481,yes,no,telephone,18,nov,164,1,110,2,other,no
24,blue-collar,married,secondary,no,-254,yes,yes,unknown,27,may,290,2,-1,0,unknown,no
23,admin.,single,secondary,no,5,no,no,unknown,12,may,413,1,-1,0,unknown,no
26,services,single,secondary,no,50,yes,no,cellular,12,aug,153,1,-1,0,unknown,no
38,technician,married,secondary,no,0,no,no,cellular,28,aug,82,4,-1,0,unknown,no
31,services,married,secondary,no,440,yes,no,unknown,17,jun,117,3,-1,0,unknown,no
28,services,single,secondary,no,2685,no,yes,unknown,24,aug,5,1,-1,0,unknown,no
26,admin.,divorced,secondary,yes,-3,yes,no,unknown,13,may,181,5,-1,0,unknown,no
33,admin.,married,secondary,no,220,yes,no,unknown,27,may,345,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,326,yes,yes,cellular,7,jul,112,1,-1,0,unknown,no
42,technician,divorced,secondary,no,0,yes,no,unknown,30,may,115,6,-1,0,unknown,no
46,blue-collar,married,secondary,no,123,no,no,cellular,20,aug,381,3,-1,0,unknown,no
32,student,married,secondary,no,1694,yes,no,cellular,28,jan,929,1,-1,0,unknown,no
31,technician,divorced,secondary,no,202,yes,no,cellular,18,jul,146,1,-1,0,unknown,no
35,technician,married,secondary,no,13658,yes,no,telephone,9,dec,220,2,-1,0,unknown,no
39,admin.,married,secondary,no,406,no,no,cellular,30,jul,253,5,-1,0,unknown,no
55,services,married,secondary,no,96,no,no,telephone,30,jul,340,2,-1,0,unknown,no
34,housemaid,married,secondary,no,0,yes,no,unknown,30,oct,154,1,-1,0,unknown,yes
58,retired,married,secondary,no,413,no,no,cellular,27,aug,104,5,-1,0,unknown,no
32,admin.,single,secondary,no,10218,yes,no,cellular,19,nov,149,2,-1,0,unknown,no
24,blue-collar,married,secondary,no,9,yes,no,unknown,27,may,292,7,-1,0,unknown,no
43,management,single,secondary,no,1029,yes,no,unknown,2,jun,145,1,-1,0,unknown,no
39,admin.,married,secondary,no,260,yes,no,cellular,17,apr,146,1,281,1,failure,no
49,blue-collar,married,secondary,no,2039,yes,no,cellular,6,may,451,1,169,2,failure,yes
30,blue-collar,married,secondary,no,125,yes,no,unknown,29,may,238,2,-1,0,unknown,no
38,services,married,secondary,no,435,yes,no,unknown,23,may,193,2,-1,0,unknown,no
50,unemployed,divorced,secondary,no,717,yes,no,cellular,30,jan,113,1,-1,0,unknown,no
56,services,married,secondary,no,705,yes,no,unknown,29,may,151,2,-1,0,unknown,no
34,technician,married,secondary,no,1553,no,no,cellular,20,aug,200,2,-1,0,unknown,no
33,blue-collar,divorced,secondary,no,-131,yes,no,unknown,16,may,145,1,-1,0,unknown,no
61,technician,married,secondary,no,1191,no,no,cellular,21,may,214,4,-1,0,unknown,yes
36,admin.,single,secondary,no,47,no,yes,cellular,9,jul,36,6,-1,0,unknown,no
36,blue-collar,married,secondary,no,688,yes,no,unknown,6,may,174,2,-1,0,unknown,no
45,admin.,married,secondary,no,-388,yes,no,cellular,14,jul,175,2,-1,0,unknown,no
36,management,single,secondary,no,1511,yes,no,cellular,16,nov,270,1,-1,0,unknown,yes
36,technician,married,secondary,no,55,yes,no,cellular,13,may,38,2,369,4,failure,no
37,admin.,married,secondary,no,1123,no,yes,unknown,28,may,138,1,-1,0,unknown,no
51,services,married,secondary,no,0,no,yes,unknown,26,jun,565,3,-1,0,unknown,no
49,technician,married,secondary,no,12531,no,no,cellular,13,aug,77,8,-1,0,unknown,no
47,services,single,secondary,no,33,yes,no,cellular,5,may,298,1,-1,0,unknown,no
59,blue-collar,married,secondary,no,681,yes,no,telephone,14,apr,427,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,1787,yes,no,cellular,12,may,87,4,357,4,failure,no
46,blue-collar,married,secondary,no,4855,yes,no,cellular,10,aug,1529,1,397,1,failure,no
37,blue-collar,married,secondary,no,346,yes,no,cellular,17,apr,390,1,316,1,failure,no
56,admin.,married,secondary,no,45,no,no,unknown,5,may,1467,1,-1,0,unknown,yes
46,admin.,married,secondary,no,556,yes,yes,unknown,15,may,646,3,-1,0,unknown,yes
28,blue-collar,single,secondary,no,56,yes,no,unknown,23,may,66,1,-1,0,unknown,no
56,technician,married,secondary,no,359,yes,no,unknown,6,jun,220,4,-1,0,unknown,no
55,retired,divorced,secondary,no,1580,no,yes,unknown,19,jun,1007,1,-1,0,unknown,yes
44,blue-collar,divorced,secondary,no,221,no,no,cellular,30,jul,149,13,-1,0,unknown,no
53,retired,married,secondary,no,1278,yes,no,telephone,15,jul,174,3,-1,0,unknown,no
34,technician,single,secondary,no,16,no,no,cellular,13,aug,990,1,-1,0,unknown,yes
35,services,married,secondary,no,128,yes,no,cellular,12,may,136,1,-1,0,unknown,no
38,entrepreneur,single,secondary,no,2543,no,no,cellular,10,aug,223,1,414,4,failure,yes
47,housemaid,married,secondary,no,3940,yes,no,cellular,9,nov,171,2,96,5,success,no
29,blue-collar,married,secondary,no,125,yes,no,unknown,13,may,50,1,-1,0,unknown,no
43,technician,single,secondary,no,593,yes,no,unknown,5,may,55,1,-1,0,unknown,no
38,self-employed,married,secondary,no,746,no,no,unknown,20,jun,256,3,-1,0,unknown,no
31,technician,married,secondary,no,589,yes,yes,unknown,21,may,151,1,-1,0,unknown,no
45,admin.,married,secondary,no,644,no,yes,telephone,22,jul,92,1,-1,0,unknown,no
43,management,married,secondary,no,-26,yes,no,unknown,16,may,343,1,-1,0,unknown,no
27,services,single,secondary,no,3354,yes,no,cellular,14,may,493,5,-1,0,unknown,no
37,admin.,married,secondary,no,7,yes,no,cellular,27,may,224,7,105,1,other,no
60,admin.,married,secondary,no,3735,no,no,cellular,22,dec,190,1,188,9,success,yes
44,blue-collar,married,secondary,no,508,yes,no,cellular,20,apr,222,1,154,1,failure,no
50,services,married,secondary,no,26394,no,no,cellular,25,aug,206,4,-1,0,unknown,no
36,services,married,secondary,no,-11,yes,no,cellular,30,jul,172,28,-1,0,unknown,no
49,technician,married,secondary,yes,-74,yes,no,cellular,19,nov,114,1,-1,0,unknown,no
39,technician,single,secondary,no,122,yes,no,unknown,2,jun,158,1,-1,0,unknown,no
57,self-employed,married,secondary,no,35,no,yes,unknown,26,jun,215,3,-1,0,unknown,no
37,technician,divorced,secondary,no,2610,yes,no,cellular,13,may,53,1,-1,0,unknown,no
25,services,single,secondary,no,64,no,no,cellular,21,jul,71,11,-1,0,unknown,no
37,blue-collar,married,secondary,no,342,yes,no,cellular,12,may,340,2,175,1,failure,no
34,admin.,married,secondary,no,79,yes,no,unknown,23,may,83,1,-1,0,unknown,no
53,blue-collar,married,secondary,no,65,no,no,cellular,28,aug,25,18,-1,0,unknown,no
32,technician,divorced,secondary,no,-399,yes,no,unknown,2,jun,180,1,-1,0,unknown,no
50,technician,divorced,secondary,no,-54,yes,yes,cellular,13,may,698,2,292,1,failure,yes
52,technician,married,secondary,no,11,yes,no,unknown,13,may,420,1,-1,0,unknown,no
49,services,married,secondary,no,2201,yes,no,unknown,15,may,233,3,-1,0,unknown,no
34,admin.,married,secondary,no,2374,yes,no,cellular,9,nov,161,1,209,2,failure,yes
32,admin.,single,secondary,no,92,yes,no,cellular,18,may,110,1,315,2,failure,no
35,management,single,secondary,no,81,yes,no,cellular,29,jan,79,1,-1,0,unknown,no
35,services,single,secondary,no,414,yes,no,cellular,20,apr,11,5,319,2,other,no
40,housemaid,married,secondary,no,4610,no,no,cellular,14,aug,154,2,-1,0,unknown,no
30,services,single,secondary,no,334,no,no,cellular,29,jan,389,2,-1,0,unknown,no
47,services,married,secondary,no,2,no,yes,cellular,21,jul,71,15,-1,0,unknown,no
23,services,single,secondary,no,500,yes,no,unknown,4,jun,111,3,-1,0,unknown,no
38,technician,married,secondary,no,4030,yes,no,cellular,19,nov,75,2,177,5,failure,no
52,admin.,married,secondary,no,0,no,no,cellular,22,apr,91,2,275,1,failure,no
55,retired,married,secondary,no,168,no,no,cellular,19,aug,79,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,518,yes,no,cellular,11,may,206,1,-1,0,unknown,no
55,services,married,secondary,no,-31,no,yes,cellular,13,aug,81,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,856,yes,no,cellular,20,apr,470,1,150,5,other,no
34,technician,single,secondary,no,347,yes,no,cellular,6,feb,154,2,197,6,failure,no
47,blue-collar,married,secondary,no,3285,no,no,cellular,31,jul,248,5,-1,0,unknown,no
45,entrepreneur,married,secondary,no,128,no,yes,cellular,18,nov,275,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,1587,yes,no,cellular,28,jul,200,2,-1,0,unknown,no
59,technician,divorced,secondary,no,879,yes,no,unknown,26,may,228,1,-1,0,unknown,no
33,services,married,secondary,no,478,no,no,cellular,30,apr,475,2,-1,0,unknown,yes
52,technician,divorced,secondary,no,280,no,no,cellular,14,jul,393,5,-1,0,unknown,no
45,blue-collar,married,secondary,no,4646,yes,no,unknown,13,may,118,1,-1,0,unknown,no
60,self-employed,single,secondary,no,27,no,no,cellular,22,aug,40,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,736,yes,no,unknown,23,may,700,3,-1,0,unknown,no
31,technician,single,secondary,no,2544,no,no,cellular,15,jul,252,1,184,3,success,yes
53,blue-collar,married,secondary,no,427,no,yes,cellular,14,aug,360,4,-1,0,unknown,no
38,blue-collar,married,secondary,no,376,yes,no,unknown,7,may,1521,1,-1,0,unknown,no
56,retired,married,secondary,no,3948,no,no,cellular,3,apr,484,1,135,3,failure,no
52,services,single,secondary,no,1810,no,no,telephone,19,nov,117,1,-1,0,unknown,no
38,technician,married,secondary,no,994,no,no,unknown,9,jun,119,1,-1,0,unknown,no
37,technician,married,secondary,yes,0,no,no,unknown,18,jun,236,1,-1,0,unknown,no
61,retired,married,secondary,no,313,no,yes,unknown,3,jul,42,1,-1,0,unknown,no
34,admin.,married,secondary,no,61,no,yes,unknown,5,may,21,1,-1,0,unknown,no
33,admin.,single,secondary,no,2557,yes,no,cellular,18,may,186,1,-1,0,unknown,no
30,services,divorced,secondary,no,0,yes,no,cellular,13,may,172,1,-1,0,unknown,no
27,services,divorced,secondary,no,10,yes,no,cellular,22,jul,527,1,-1,0,unknown,no
37,services,married,secondary,no,658,yes,no,telephone,23,jul,175,1,-1,0,unknown,no
50,technician,married,secondary,no,841,yes,no,unknown,29,may,54,2,-1,0,unknown,no
39,management,married,secondary,no,0,yes,no,cellular,27,aug,63,3,-1,0,unknown,no
35,management,married,secondary,no,1160,yes,no,unknown,27,may,116,3,-1,0,unknown,no
36,admin.,divorced,secondary,no,-37,yes,no,unknown,27,may,151,1,-1,0,unknown,no
28,services,single,secondary,no,94,yes,no,cellular,16,apr,300,1,-1,0,unknown,no
39,self-employed,married,secondary,no,235,no,no,unknown,9,jun,217,1,-1,0,unknown,no
30,blue-collar,single,secondary,no,2145,yes,no,cellular,18,may,727,2,-1,0,unknown,yes
32,services,married,secondary,no,1464,yes,no,unknown,3,jun,193,1,-1,0,unknown,no
28,technician,married,secondary,no,232,yes,yes,cellular,29,jan,72,1,261,1,failure,no
47,services,married,secondary,no,405,no,yes,cellular,8,aug,994,2,-1,0,unknown,yes
46,technician,married,secondary,no,966,yes,yes,cellular,19,aug,40,2,-1,0,unknown,no
57,unemployed,married,secondary,no,0,no,no,unknown,19,jun,97,1,-1,0,unknown,no
51,housemaid,married,secondary,no,260,no,no,cellular,27,aug,316,5,-1,0,unknown,no
47,self-employed,divorced,secondary,no,8515,yes,no,unknown,20,nov,14,7,112,4,other,no
42,blue-collar,married,secondary,no,3068,yes,yes,cellular,11,may,429,2,-1,0,unknown,no
34,technician,single,secondary,no,1076,no,no,cellular,8,aug,70,2,-1,0,unknown,no
32,admin.,single,secondary,no,678,yes,no,cellular,4,feb,1579,1,246,4,failure,yes
54,blue-collar,married,secondary,no,-630,no,no,unknown,23,may,173,1,-1,0,unknown,no
45,technician,divorced,secondary,no,976,yes,no,cellular,17,apr,183,1,338,2,failure,no
52,unemployed,married,secondary,no,-9,no,no,unknown,9,jun,123,1,-1,0,unknown,no
36,admin.,single,secondary,no,1927,yes,no,cellular,18,nov,288,1,137,1,other,no
31,services,married,secondary,no,500,yes,no,unknown,6,jun,19,18,-1,0,unknown,no
53,technician,married,secondary,no,9146,no,no,cellular,13,aug,136,4,-1,0,unknown,no
43,entrepreneur,married,secondary,no,59,no,no,unknown,13,may,437,2,-1,0,unknown,no
34,management,divorced,secondary,no,291,no,no,cellular,7,aug,91,2,-1,0,unknown,no
23,admin.,single,secondary,no,589,yes,no,cellular,6,may,62,1,-1,0,unknown,no
75,blue-collar,married,secondary,no,6053,no,no,cellular,11,feb,865,2,190,1,failure,no
58,admin.,married,secondary,no,1142,no,no,telephone,4,feb,82,3,-1,0,unknown,no
35,admin.,married,secondary,no,725,yes,no,cellular,20,nov,219,7,133,1,failure,no
24,technician,married,secondary,no,556,yes,no,cellular,18,aug,460,2,-1,0,unknown,yes
48,admin.,married,secondary,no,191,yes,no,cellular,5,feb,238,3,-1,0,unknown,no
31,technician,single,secondary,no,373,no,no,cellular,22,aug,346,5,-1,0,unknown,no
57,technician,married,secondary,no,6164,no,no,cellular,19,nov,161,2,-1,0,unknown,no
50,entrepreneur,married,secondary,no,806,yes,yes,cellular,7,may,141,8,297,2,other,no
59,admin.,married,secondary,no,2381,no,no,cellular,30,apr,173,2,-1,0,unknown,no
38,services,married,secondary,no,-314,yes,no,unknown,28,may,66,2,-1,0,unknown,no
39,blue-collar,married,secondary,no,285,yes,yes,unknown,6,may,209,1,-1,0,unknown,no
36,blue-collar,single,secondary,no,168,yes,no,telephone,12,may,52,1,-1,0,unknown,no
38,admin.,divorced,secondary,no,156,yes,no,unknown,17,jun,544,3,-1,0,unknown,no
28,admin.,single,secondary,no,4745,no,no,telephone,12,may,360,1,181,5,success,yes
35,admin.,married,secondary,no,786,no,yes,cellular,25,jul,322,1,-1,0,unknown,no
30,services,married,secondary,no,0,yes,no,unknown,9,may,20,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,331,yes,no,cellular,14,may,178,7,365,5,other,no
36,blue-collar,married,secondary,no,1554,yes,no,unknown,12,may,325,4,-1,0,unknown,no
32,services,married,secondary,no,132,yes,yes,unknown,19,may,343,2,-1,0,unknown,no
42,admin.,married,secondary,no,529,yes,yes,cellular,19,nov,193,3,-1,0,unknown,no
63,retired,married,secondary,no,474,no,no,cellular,25,jan,423,1,-1,0,unknown,yes
39,services,married,secondary,no,186,yes,no,cellular,17,apr,433,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,137,no,no,unknown,20,jun,252,3,-1,0,unknown,no
30,student,single,secondary,no,25,no,no,telephone,30,apr,44,1,-1,0,unknown,no
58,retired,married,secondary,no,764,no,no,cellular,12,aug,219,4,-1,0,unknown,no
32,blue-collar,married,secondary,no,3514,yes,no,unknown,20,may,226,2,-1,0,unknown,no
50,services,married,secondary,no,60,no,yes,cellular,27,aug,151,8,-1,0,unknown,no
50,management,married,secondary,no,732,no,no,cellular,7,apr,736,7,-1,0,unknown,no
37,technician,married,secondary,no,2707,yes,no,telephone,16,jul,109,1,-1,0,unknown,no
49,admin.,married,secondary,no,13229,no,yes,telephone,8,jul,77,2,-1,0,unknown,no
40,technician,married,secondary,no,990,yes,no,cellular,6,feb,252,3,-1,0,unknown,no
38,blue-collar,married,secondary,no,648,yes,no,unknown,3,jun,179,1,-1,0,unknown,no
34,technician,married,secondary,no,50,no,no,cellular,11,aug,106,3,-1,0,unknown,no
49,entrepreneur,married,secondary,no,1916,no,yes,telephone,14,jul,281,3,-1,0,unknown,no
34,blue-collar,married,secondary,no,470,yes,yes,cellular,20,apr,217,1,-1,0,unknown,no
31,technician,married,secondary,no,0,no,yes,cellular,19,aug,144,4,-1,0,unknown,no
33,blue-collar,single,secondary,no,5739,yes,yes,cellular,21,nov,374,1,-1,0,unknown,no
25,unemployed,married,secondary,no,157,yes,no,cellular,28,jul,33,31,-1,0,unknown,no
32,blue-collar,single,secondary,no,2285,yes,no,unknown,14,may,413,2,-1,0,unknown,no
29,admin.,married,secondary,no,22171,yes,no,cellular,18,may,44,1,355,3,failure,no
32,blue-collar,single,secondary,no,53,yes,no,cellular,18,nov,276,1,195,1,failure,no
53,admin.,divorced,secondary,no,0,yes,yes,cellular,30,apr,586,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,2087,yes,no,cellular,31,aug,267,1,474,1,failure,yes
43,technician,single,secondary,no,34,no,no,telephone,30,jul,29,1,-1,0,unknown,no
48,technician,married,secondary,no,5,no,no,unknown,9,jun,65,6,-1,0,unknown,no
27,technician,single,secondary,no,15,yes,no,cellular,25,jul,67,3,-1,0,unknown,no
33,blue-collar,married,secondary,no,-241,yes,yes,unknown,27,may,169,1,-1,0,unknown,no
59,retired,divorced,secondary,no,1026,no,no,unknown,5,nov,669,1,-1,0,unknown,yes
60,blue-collar,married,secondary,no,1801,no,no,telephone,29,oct,167,1,-1,0,unknown,no
40,admin.,married,secondary,no,1327,yes,yes,unknown,26,may,76,2,-1,0,unknown,no
31,admin.,single,secondary,no,1588,yes,no,unknown,3,jun,14,1,-1,0,unknown,no
38,services,married,secondary,no,0,yes,no,telephone,28,jul,121,2,-1,0,unknown,no
52,management,married,secondary,no,428,yes,no,unknown,30,may,153,1,-1,0,unknown,no
58,blue-collar,divorced,secondary,no,314,no,no,unknown,25,jun,67,2,-1,0,unknown,no
55,retired,married,secondary,no,1467,no,yes,cellular,29,jul,277,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,192,yes,no,cellular,13,may,154,5,176,1,other,no
49,management,married,secondary,no,321,no,no,unknown,9,jun,135,3,-1,0,unknown,no
44,blue-collar,married,secondary,no,788,yes,no,cellular,17,apr,392,1,-1,0,unknown,no
37,blue-collar,divorced,secondary,no,48,yes,no,unknown,8,may,133,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,262,no,no,cellular,2,jul,96,2,109,4,success,no
36,blue-collar,married,secondary,no,4438,yes,no,unknown,20,may,446,1,-1,0,unknown,yes
44,services,single,secondary,no,5045,yes,no,cellular,21,nov,20,6,175,15,other,no
44,management,married,secondary,no,576,yes,no,unknown,8,may,128,3,-1,0,unknown,no
33,technician,single,secondary,no,1279,yes,no,cellular,18,may,239,2,349,3,success,no
45,admin.,married,secondary,no,295,yes,no,cellular,23,jul,92,1,-1,0,unknown,no
57,admin.,married,secondary,no,367,no,no,telephone,16,nov,107,2,-1,0,unknown,no
30,admin.,single,secondary,no,127,yes,no,cellular,18,may,16,6,368,1,other,no
59,unemployed,divorced,secondary,no,2921,no,no,telephone,3,feb,251,1,-1,0,unknown,no
32,technician,divorced,secondary,no,202,yes,no,cellular,4,feb,429,1,201,1,failure,no
58,blue-collar,married,secondary,no,590,no,yes,unknown,5,jun,133,1,-1,0,unknown,no
52,services,divorced,secondary,no,238,yes,no,cellular,6,may,101,1,362,5,other,no
40,blue-collar,single,secondary,no,3,no,no,cellular,19,nov,998,1,-1,0,unknown,yes
52,admin.,married,secondary,no,693,no,no,unknown,12,jun,271,1,-1,0,unknown,no
28,student,single,secondary,no,0,yes,no,unknown,15,may,133,3,-1,0,unknown,no
49,management,married,secondary,no,362,yes,no,unknown,4,jun,84,2,-1,0,unknown,no
28,technician,single,secondary,no,618,yes,no,cellular,7,may,281,1,-1,0,unknown,no
37,management,divorced,secondary,no,1287,yes,no,cellular,14,may,432,1,-1,0,unknown,no
60,admin.,married,secondary,no,3043,no,no,cellular,19,aug,235,3,-1,0,unknown,no
69,retired,married,secondary,no,745,no,no,telephone,9,sep,595,1,-1,0,unknown,no
41,student,married,secondary,no,1309,no,no,unknown,20,jun,28,4,-1,0,unknown,no
48,management,single,secondary,no,290,yes,no,cellular,21,jul,257,2,-1,0,unknown,no
30,blue-collar,single,secondary,no,178,yes,no,unknown,20,may,747,5,-1,0,unknown,no
28,blue-collar,single,secondary,no,416,yes,no,unknown,13,may,452,2,-1,0,unknown,no
58,blue-collar,married,secondary,no,0,no,yes,cellular,14,apr,101,5,-1,0,unknown,no
33,admin.,married,secondary,no,0,yes,no,telephone,17,jul,1448,7,-1,0,unknown,yes
29,blue-collar,married,secondary,no,228,yes,no,cellular,11,may,12,8,342,9,failure,no
37,self-employed,married,secondary,no,215,yes,no,unknown,6,jun,61,1,-1,0,unknown,no
34,management,married,secondary,no,293,yes,no,unknown,21,may,162,3,-1,0,unknown,no
34,blue-collar,divorced,secondary,no,0,no,yes,unknown,21,may,339,1,-1,0,unknown,no
53,admin.,married,secondary,no,459,no,no,cellular,5,apr,558,1,-1,0,unknown,yes
42,unemployed,married,secondary,no,8131,yes,no,unknown,30,may,69,1,-1,0,unknown,no
40,services,married,secondary,no,-378,yes,yes,cellular,13,may,541,1,295,6,failure,no
31,technician,divorced,secondary,no,10787,yes,no,unknown,4,jun,135,2,-1,0,unknown,no
